INSTCODE	ACCENUMB	COLLNUMB	COLLCODE	COLLNAME	COLLINSTADDRESS	COLLMISSID	GENUS	SPECIES	SPAUTHOR	SUBTAXA	SUBTAUTHOR	CROPNAME	ACCENAME	ACQDATE	ORIGCTY	NAMECTY	ADM1	ADM2	ADM3	ADM4	COLLSITE	DECLATITUDE	LATITUDE	DECLONGITUDE	LONGITUDE	COORDUNCERT	COORDDATUM	GEOREFMETH	ELEVATION	COLLDATE	BREDCODE	BREDNAME	SAMPSTAT	ANCEST	COLLSRC	DONORCODE	DONORNAME	DONORNUMB	OTHERNUMB	DUPLSITE	DUPLINSTNAME	STORAGE	MLSSTAT	REMARKS
NA	1259709894	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Xalisco	NA	NA	NA	21.41694444	212501N	-104.9130556	1045447W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710084	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Xalisco	NA	NA	NA	21.40277778	212410N	-104.9063889	1045423W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710147	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Carmen	NA	NA	NA	18.95	185700N	-91.16638889	0910959W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710271	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Campeche	NA	NA	NA	19.58305556	193459N	-90.33305556	0901959W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710350	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Ixtlan	NA	NA	NA	17.71944444	174310N	-96.31416667	0961851W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710377	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana Roo	Felipe Carrillo Puerto	NA	NA	NA	19.78722222	194714N	-87.71611111	0874258W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710420	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Berriozabal	NA	NA	NA	16.88	165248N	-93.31972222	0931911W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710578	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Tepic	NA	NA	NA	21.52166667	213118N	-104.9558333	1045721W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710616	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Ixtlan	NA	NA	NA	17.23305556	171359N	-96.56638889	0963359W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710705	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Coscomatepec	NA	NA	NA	19.03305556	190159N	-97.01638889	0970059W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259710785	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	Casimiro Castillo	NA	NA	NA	19.66361111	193949N	-104.4316667	1042554W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259711031	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Guerrero	Taxco de Alarcon	NA	NA	NA	18.51666667	183100N	-99.6	0993600W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259711321	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Chilan	NA	NA	NA	17.22861111	171343N	-92.11138889	0920641W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259711379	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Tepic	NA	NA	NA	21.4375	212615N	-105.0641667	1050351W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259711449	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Michoacan de ocampo	Paracuaro	NA	NA	NA	19.14833333	190854N	-102.2230556	1021323W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259861202	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Tekax	NA	NA	NA	20.09722222	200550N	-89.51361111	0893049W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1259864170	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Hopelchan	NA	NA	NA	19.10666667	190624N	-89.24527778	0891443W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1260595431	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Acacoyagua	NA	NA	NA	15.45916667	152733N	-92.65722222	0923926W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1261037665	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nuevo leon	Aramberri	NA	NA	NA	24.09944444	240558N	-99.81527778	0994855W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1261042600	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Tamaulipas	Llera	NA	NA	NA	23.2	231200N	-98.66666667	0984000W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1271	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Guerrero	Pilcaya	NA	NA	NA	18.73972222	184423N	-99.67888889	0994044W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	13527	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	La Huerta	NA	NA	NA	19.54027778	193225N	-104.9955556	1045944W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	137474715	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	Tomatlan	NA	NA	NA	20.18	201048N	-105.3497222	1052059W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1386	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Santa Mar?a Chimalapa	NA	NA	NA	17.15944444	170934N	-94.35916667	0942133W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1407	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Tecoh	NA	NA	NA	20.64666667	203848N	-89.46305556	0892747W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1417698996	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Morelos	Huitzuco de los Figueroa	NA	NA	NA	18.395	182342N	-99.05805556	0990329W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1417699390	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Morelos	Tlaquiltenango	NA	NA	NA	18.46861111	182807N	-98.98388889	0985902W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1417700280	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Morelos	Tlaquiltenango	NA	NA	NA	18.48138889	182853N	-98.92	0985512W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1417700911	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Morelos	Tlalnepantla	NA	NA	NA	18.975	185830N	-99.00805556	0990029W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1417701372	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Morelos	Tepoztlan	NA	NA	NA	18.99416667	185939N	-99.07194444	0990419W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1417701789	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Morelos	Tlaquiltenango	NA	NA	NA	18.48972222	182923N	-98.92027778	0985513W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418339625	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Soteapan	NA	NA	NA	18.36388889	182150N	-94.80555556	0944820W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418343038	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Campeche	NA	NA	NA	19.575	193430N	-90.24166667	0901430W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418343926	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Lerdo de Tejada	NA	NA	NA	18.625	183730N	-95.525	0953130W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418344309	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Catemaco	NA	NA	NA	18.475	182830N	-95.05805556	0950329W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418344461	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Catemaco	NA	NA	NA	18.475	182830N	-95.05805556	0950329W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418344937	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Soteapan	NA	NA	NA	18.39166667	182330N	-94.89166667	0945330W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418346861	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Soteapan	NA	NA	NA	18.36666667	182200N	-94.81666667	0944900W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418347320	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Mecayapan	NA	NA	NA	18.26666667	181600N	-94.88305556	0945259W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418347675	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Ixhuatla?n del Sureste	NA	NA	NA	18.06611111	180358N	-94.39333333	0942336W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1418793433	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	México	Coatepec Harinas	NA	NA	NA	18.825	184930N	-99.76916667	0994609W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419060083	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Acanceh	NA	NA	NA	20.825	204930N	-89.45805556	0892729W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419060525	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Carmen	NA	NA	NA	18.60833333	183630N	-90.72472222	0904329W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419060964	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Carmen	NA	NA	NA	18.575	183430N	-90.775	0904630W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419062942	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Peto	NA	NA	NA	19.975	195830N	-88.99166667	0885930W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419190054	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Miahuatlan	NA	NA	NA	16.19138889	161129N	-96.95444444	0965716W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419190468	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Angel Albino Corzo	NA	NA	NA	15.65833333	153930N	-92.80805556	0924829W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419191319	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.89722222	165350N	-92.00666667	0920024W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419207379	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Sinaloa	San Ignacio	NA	NA	NA	23.80277778	234810N	-106.535	1063206W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419217953	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Cacahoatan	NA	NA	NA	15.10444444	150616N	-92.09694444	0920549W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419221636	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Miahuatlan	NA	NA	NA	16.35833333	162130N	-96.95805556	0965729W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419230384	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Sinaloa	San Ignacio	NA	NA	NA	24.29	241724N	-106.5591667	1063333W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1419234721	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Huatusco	NA	NA	NA	19.17111111	191016N	-96.94916667	0965657W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Candelaria Loxicha	NA	NA	NA	15.93305556	155559N	-96.46694444	0962801W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421356080	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Xico	NA	NA	NA	19.51388889	193050N	-96.94361111	0965637W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421357477	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Champotan	NA	NA	NA	18.59805556	183553N	-89.41777778	0892504W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421357489	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Champotan	NA	NA	NA	18.59805556	183553N	-89.41777778	0892504W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421358618	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.75555556	164520N	-91.11805556	0910705W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421358807	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Cozumel	NA	NA	NA	20.51111111	203040N	-87.71916667	0874309W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421360237	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Tecoh	NA	NA	NA	20.65833333	203930N	-89.46388889	0892750W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421361082	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Tekax	NA	NA	NA	20.08527778	200507N	-89.55166667	0893306W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421362648	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	San Andres Tuxtla	NA	NA	NA	18.52583333	183133N	-95.18	0951048W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421364155	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Jose Maria Morelos	NA	NA	NA	19.87666667	195236N	-88.75388889	0884514W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421364175	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Jose Maria Morelos	NA	NA	NA	19.87666667	195236N	-88.75388889	0884514W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421364189	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Jose Maria Morelos	NA	NA	NA	19.87666667	195236N	-88.75388889	0884514W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421364406	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.95972222	165735N	-91.59333333	0913536W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421365553	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Yaxcaba	NA	NA	NA	20.62083333	203715N	-88.76666667	0884600W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421367150	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Merida	NA	NA	NA	20.96694444	205801N	-89.62166667	0893718W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421367341	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Merida	NA	NA	NA	20.96694444	205801N	-89.62166667	0893718W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421369433	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Opichan	NA	NA	NA	20.49277778	202934N	-89.91555556	0895456W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421370713	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Carmen	NA	NA	NA	18.23194444	181355N	-91.45555556	0912720W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421371083	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Valladolid	NA	NA	NA	20.59888889	203556N	-88.16222222	0880944W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421371426	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Valladolid	NA	NA	NA	20.63333333	203800N	-88.24694444	0881449W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421372750	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Santa Elena	NA	NA	NA	20.17694444	201037N	-89.65166667	0893906W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421372932	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Dzemul	NA	NA	NA	21.23611111	211410N	-89.30416667	0891815W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421374035	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Cozumel	NA	NA	NA	20.49166667	202930N	-87.72916667	0874345W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421374073	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Tecoh	NA	NA	NA	20.62944444	203746N	-89.45944444	0892734W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421375564	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.78111111	164652N	-91.0625	0910345W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421376033	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Lazaro Cardenas	NA	NA	NA	21.11666667	210700N	-87.46666667	0872800W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421376695	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Maxcana	NA	NA	NA	20.53361111	203201N	-90.36777778	0902204W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421376766	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Maxcana	NA	NA	NA	20.53361111	203201N	-90.36777778	0902204W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421376873	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Lazaro Cardenas	NA	NA	NA	21.21416667	211251N	-87.185	0871106W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421377310	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Tekax	NA	NA	NA	19.7	194200N	-89.43305556	0892559W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421377585	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Tekax	NA	NA	NA	20.09722222	200550N	-89.51388889	0893050W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421378582	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Merida	NA	NA	NA	21.02833333	210142N	-89.63805556	0893817W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1421382455	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Campeche	NA	NA	NA	19.79166667	194730N	-90.49694444	0902949W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
